# time cluster_size count
4850000.000000 1 3
4850000.000000 2 1
4850000.000000 5 1
4850000.000000 640 1
4900000.000000 1 10
4900000.000000 2 1
4900000.000000 638 1
4950000.000000 1 4
4950000.000000 2 2
4950000.000000 642 1
5000000.000000 1 10
5000000.000000 2 2
5000000.000000 4 1
5000000.000000 632 1
5050000.000000 1 13
5050000.000000 2 1
5050000.000000 3 1
5050000.000000 632 1
5100000.000000 1 5
5100000.000000 2 3
5100000.000000 639 1
5150000.000000 1 10
5150000.000000 2 1
5150000.000000 3 1
5150000.000000 635 1
5200000.000000 1 7
5200000.000000 643 1
5250000.000000 1 5
5250000.000000 645 1
5300000.000000 1 2
5300000.000000 2 1
5300000.000000 3 1
5300000.000000 643 1
5350000.000000 1 8
5350000.000000 2 1
5350000.000000 640 1
5400000.000000 1 7
5400000.000000 2 2
5400000.000000 639 1
5450000.000000 1 5
5450000.000000 2 1
5450000.000000 643 1
5500000.000000 1 6
5500000.000000 2 1
5500000.000000 642 1
5550000.000000 1 4
5550000.000000 2 2
5550000.000000 642 1
5600000.000000 1 5
5600000.000000 645 1
5650000.000000 1 9
5650000.000000 2 1
5650000.000000 639 1
5700000.000000 1 6
5700000.000000 2 1
5700000.000000 3 1
5700000.000000 639 1
5750000.000000 1 7
5750000.000000 643 1
5800000.000000 1 4
5800000.000000 646 1
5850000.000000 1 12
5850000.000000 4 1
5850000.000000 634 1
5900000.000000 1 8
5900000.000000 2 1
5900000.000000 640 1
5950000.000000 1 6
5950000.000000 2 1
5950000.000000 642 1
6000000.000000 1 4
6000000.000000 2 1
6000000.000000 644 1
6050000.000000 1 6
6050000.000000 644 1
6100000.000000 1 14
6100000.000000 636 1
6150000.000000 1 6
6150000.000000 2 1
6150000.000000 642 1
6200000.000000 1 3
6200000.000000 2 1
6200000.000000 3 1
6200000.000000 642 1
6250000.000000 1 7
6250000.000000 643 1
6300000.000000 1 5
6300000.000000 2 1
6300000.000000 643 1
6350000.000000 1 6
6350000.000000 2 1
6350000.000000 642 1
6400000.000000 1 7
6400000.000000 643 1
6450000.000000 1 11
6450000.000000 639 1
6500000.000000 1 7
6500000.000000 2 1
6500000.000000 641 1
6550000.000000 1 8
6550000.000000 2 1
6550000.000000 640 1
6600000.000000 1 2
6600000.000000 3 1
6600000.000000 645 1
6650000.000000 1 4
6650000.000000 646 1
6700000.000000 1 5
