# time cluster_size count
5900000.000000 3 2
5900000.000000 5 1
5900000.000000 258 1
5900000.000000 277 1
5950000.000000 1 40
5950000.000000 2 11
5950000.000000 3 2
5950000.000000 4 1
5950000.000000 250 1
5950000.000000 278 1
6000000.000000 1 50
6000000.000000 2 5
6000000.000000 3 5
6000000.000000 248 1
6000000.000000 277 1
6050000.000000 1 53
6050000.000000 2 7
6050000.000000 3 3
6050000.000000 4 1
6050000.000000 250 1
6050000.000000 270 1
6100000.000000 1 49
6100000.000000 2 7
6100000.000000 3 5
6100000.000000 248 1
6100000.000000 274 1
6150000.000000 1 46
6150000.000000 2 7
6150000.000000 3 2
6150000.000000 5 1
6150000.000000 6 1
6150000.000000 523 1
6200000.000000 1 42
6200000.000000 2 8
6200000.000000 3 5
6200000.000000 4 1
6200000.000000 252 1
6200000.000000 271 1
6250000.000000 1 43
6250000.000000 2 9
6250000.000000 3 3
6250000.000000 5 1
6250000.000000 7 1
6250000.000000 250 1
6250000.000000 268 1
6300000.000000 1 43
6300000.000000 2 11
6300000.000000 3 1
6300000.000000 4 1
6300000.000000 252 1
6300000.000000 276 1
6350000.000000 1 48
6350000.000000 2 8
6350000.000000 3 2
6350000.000000 530 1
6400000.000000 1 40
6400000.000000 2 11
6400000.000000 3 2
6400000.000000 253 1
6400000.000000 279 1
6450000.000000 1 44
6450000.000000 2 9
6450000.000000 3 2
6450000.000000 4 1
6450000.000000 528 1
6500000.000000 1 42
6500000.000000 2 11
6500000.000000 4 1
6500000.000000 245 1
6500000.000000 287 1
6550000.000000 1 36
6550000.000000 2 12
6550000.000000 3 2
6550000.000000 534 1
6600000.000000 1 47
6600000.000000 2 11
6600000.000000 3 3
6600000.000000 245 1
6600000.000000 277 1
6650000.000000 1 36
6650000.000000 2 9
6650000.000000 3 1
6650000.000000 6 1
6650000.000000 537 1
6700000.000000 1 37
6700000.000000 2 5
6700000.000000 3 5
6700000.000000 538 1
6750000.000000 1 37
6750000.000000 2 10
6750000.000000 3 3
6750000.000000 249 1
6750000.000000 285 1
6800000.000000 1 46
6800000.000000 2 5
6800000.000000 3 2
6800000.000000 7 1
6800000.000000 241 1
6800000.000000 290 1
6850000.000000 1 46
6850000.000000 2 5
6850000.000000 3 1
6850000.000000 4 3
6850000.000000 7 1
6850000.000000 244 1
6850000.000000 278 1
6900000.000000 1 44
6900000.000000 2 7
6900000.000000 3 1
6900000.000000 4 2
6900000.000000 5 1
6900000.000000 6 1
6900000.000000 240 1
6900000.000000 280 1
6950000.000000 1 38
6950000.000000 2 11
6950000.000000 3 2
6950000.000000 5 2
6950000.000000 524 1
7000000.000000 1 34
7000000.000000 2 9
7000000.000000 3 6
7000000.000000 4 4
7000000.000000 229 1
7000000.000000 285 1
7050000.000000 1 38
7050000.000000 2 10
7050000.000000 3 5
7050000.000000 5 1
7050000.000000 244 1
7050000.000000 278 1
7100000.000000 1 54
7100000.000000 2 8
7100000.000000 3 2
7100000.000000 8 1
7100000.000000 234 1
7100000.000000 282 1
7150000.000000 1 50
7150000.000000 2 10
7150000.000000 3 4
7150000.000000 235 1
7150000.000000 283 1
7200000.000000 1 42
7200000.000000 2 10
7200000.000000 3 5
7200000.000000 238 1
7200000.000000 285 1
7250000.000000 1 41
7250000.000000 2 11
7250000.000000 3 6
7250000.000000 4 1
7250000.000000 233 1
7250000.000000 282 1
7300000.000000 1 51
7300000.000000 2 12
7300000.000000 3 4
7300000.000000 4 1
7300000.000000 229 1
7300000.000000 280 1
7350000.000000 1 44
7350000.000000 2 12
7350000.000000 3 4
7350000.000000 4 3
7350000.000000 228 1
7350000.000000 280 1
7400000.000000 1 45
7400000.000000 2 6
7400000.000000 3 5
7400000.000000 4 1
7400000.000000 5 1
7400000.000000 6 1
7400000.000000 233 1
7400000.000000 280 1
7450000.000000 1 43
7450000.000000 2 11
7450000.000000 3 5
7450000.000000 4 2
7450000.000000 230 1
7450000.000000 282 1
7500000.000000 1 46
7500000.000000 2 9
7500000.000000 3 2
7500000.000000 4 2
7500000.000000 6 1
7500000.000000 230 1
7500000.000000 286 1
7550000.000000 1 49
7550000.000000 2 8
7550000.000000 3 3
7550000.000000 4 1
7550000.000000 5 2
7550000.000000 230 1
7550000.000000 282 1
7600000.000000 1 38
7600000.000000 2 8
7600000.000000 3 7
7600000.000000 4 2
7600000.000000 5 1
7600000.000000 232 1
7600000.000000 280 1
7650000.000000 1 40
7650000.000000 2 10
7650000.000000 3 6
7650000.000000 7 1
7650000.000000 234 1
7650000.000000 281 1
7700000.000000 1 55
7700000.000000 2 11
7700000.000000 3 2
7700000.000000 4 1
7700000.000000 228 1
7700000.000000 285 1
7750000.000000 1 55
7750000.000000 2 9
7750000.000000 3 1
7750000.000000 4 1
7750000.000000 5 1
7750000.000000 229 1
7750000.000000 286 1
7800000.000000 1 39
7800000.000000 2 10
7800000.000000 3 2
7800000.000000 4 3
7800000.000000 7 1
7800000.000000 231 1
7800000.000000 285 1
7850000.000000 1 38
7850000.000000 2 5
7850000.000000 3 4
7850000.000000 4 2
7850000.000000 5 1
7850000.000000 6 1
7850000.000000 238 1
7850000.000000 283 1
7900000.000000 1 45
7900000.000000 2 8
7900000.000000 3 4
7900000.000000 4 1
7900000.000000 5 2
7900000.000000 232 1
7900000.000000 281 1
7950000.000000 1 40
7950000.000000 2 8
7950000.000000 3 5
7950000.000000 4 3
7950000.000000 5 1
7950000.000000 234 1
7950000.000000 278 1
8000000.000000 1 51
8000000.000000 2 9
8000000.000000 3 5
8000000.000000 4 2
8000000.000000 5 1
8000000.000000 227 1
8000000.000000 276 1
8050000.000000 1 53
8050000.000000 2 12
8050000.000000 3 3
8050000.000000 4 1
8050000.000000 229 1
8050000.000000 281 1
8100000.000000 1 42
8100000.000000 2 9
8100000.000000 3 5
8100000.000000 4 1
8100000.000000 5 1
8100000.000000 234 1
8100000.000000 282 1
8150000.000000 1 52
8150000.000000 2 8
8150000.000000 3 2
8150000.000000 4 3
8150000.000000 235 1
8150000.000000 279 1
8200000.000000 1 51
8200000.000000 2 8
8200000.000000 3 3
8200000.000000 4 4
8200000.000000 5 1
8200000.000000 225 1
8200000.000000 278 1
8250000.000000 1 55
8250000.000000 2 10
8250000.000000 3 4
8250000.000000 4 1
8250000.000000 231 1
8250000.000000 278 1
8300000.000000 1 51
8300000.000000 2 6
8300000.000000 3 2
8300000.000000 4 4
8300000.000000 5 1
8300000.000000 229 1
8300000.000000 281 1
8350000.000000 1 50
8350000.000000 2 8
8350000.000000 3 4
8350000.000000 4 1
8350000.000000 233 1
8350000.000000 285 1
8400000.000000 1 51
8400000.000000 2 12
8400000.000000 3 2
8400000.000000 4 1
8400000.000000 232 1
8400000.000000 283 1
8450000.000000 1 54
8450000.000000 2 10
8450000.000000 3 2
8450000.000000 4 1
8450000.000000 235 1
8450000.000000 281 1
8500000.000000 1 42
8500000.000000 2 15
8500000.000000 3 3
8500000.000000 4 1
8500000.000000 232 1
8500000.000000 283 1
8550000.000000 1 41
8550000.000000 2 11
8550000.000000 3 2
8550000.000000 4 4
8550000.000000 232 1
8550000.000000 283 1
8600000.000000 1 52
8600000.000000 2 7
8600000.000000 3 2
8600000.000000 244 1
8600000.000000 284 1
8650000.000000 1 43
8650000.000000 2 10
8650000.000000 3 3
8650000.000000 5 1
8650000.000000 523 1
8700000.000000 1 37
8700000.000000 2 12
8700000.000000 3 5
8700000.000000 241 1
8700000.000000 283 1
8750000.000000 1 40
8750000.000000 2 13
8750000.000000 3 1
8750000.000000 4 2
8750000.000000 523 1
8800000.000000 1 43
8800000.000000 2 11
8800000.000000 3 2
8800000.000000 4 1
8800000.000000 5 1
8800000.000000 234 1
8800000.000000 286 1
8850000.000000 1 43
8850000.000000 2 12
8850000.000000 3 3
8850000.000000 524 1
8900000.000000 1 50
8900000.000000 2 5
8900000.000000 3 3
8900000.000000 232 1
8900000.000000 299 1
8950000.000000 1 47
8950000.000000 2 3
8950000.000000 3 5
8950000.000000 4 1
8950000.000000 232 1
8950000.000000 296 1
9000000.000000 1 53
9000000.000000 2 6
9000000.000000 3 2
9000000.000000 4 1
9000000.000000 231 1
9000000.000000 294 1
9050000.000000 1 37
9050000.000000 2 8
9050000.000000 3 5
9050000.000000 4 1
9050000.000000 5 1
9050000.000000 226 1
9050000.000000 297 1
9100000.000000 1 49
9100000.000000 2 10
9100000.000000 3 2
9100000.000000 525 1
9150000.000000 1 40
9150000.000000 2 7
9150000.000000 3 3
9150000.000000 6 1
9150000.000000 235 1
9150000.000000 296 1
9200000.000000 1 41
9200000.000000 2 6
