# time_ps  contacts_rectype3  contacts_rectype4  wall_dist_rectype3_Ang  wall_dist_rectype4_Ang  same_cluster
15850000.000000  2  2  33.006302  32.976898  1
15900000.000000  2  2  32.968498  32.997101  1
15950000.000000  1  2  32.956902  32.952599  1
16000000.000000  2  2  33.027298  32.972595  1
16050000.000000  2  1  33.012604  32.967201  1
16100000.000000  2  2  33.012100  32.973099  1
16150000.000000  2  1  33.017197  33.035500  1
16200000.000000  2  2  32.937897  32.973602  1
16250000.000000  1  1  33.056000  33.030106  1
16300000.000000  1  1  33.005997  33.017303  1
16350000.000000  2  2  32.950699  33.013702  1
16400000.000000  2  2  33.010201  32.992203  1
16450000.000000  2  2  33.016899  33.016899  1
16500000.000000  2  2  32.968498  32.988800  1
16550000.000000  2  2  32.999100  32.979202  1
16600000.000000  2  2  32.952805  32.963501  1
16650000.000000  2  2  33.039398  32.997604  1
16700000.000000  2  2  32.992798  33.010300  1
16750000.000000  2  2  32.950500  32.964600  1
16800000.000000  2  1  33.015594  33.028198  1
16850000.000000  2  2  33.004601  33.006104  1
16900000.000000  2  2  33.003403  32.973404  1
16950000.000000  2  2  33.000000  32.999298  1
17000000.000000  2  2  33.031403  32.989395  1
17050000.000000  1  2  32.954697  32.985199  1
17100000.000000  2  2  32.997299  32.974396  1
17150000.000000  2  2  32.985001  32.941895  1
17200000.000000  2  2  32.942902  33.024101  1
17250000.000000  1  1  32.992401  33.016098  1
17300000.000000  1  2  33.020798  33.018097  1
17350000.000000  2  1  33.015594  32.952301  1
17400000.000000  1  1  33.039398  32.962700  1
17450000.000000  2  2  32.978302  32.968399  1
17500000.000000  2  1  33.016296  33.010696  1
17550000.000000  2  2  32.958801  32.986298  1
17600000.000000  2  2  33.024902  33.014702  1
17650000.000000  2  2  33.026901  33.039101  1
17700000.000000  2  2  32.989395  32.987396  1
17750000.000000  2  2  32.964699  32.985397  1
17800000.000000  1  2  33.002197  32.958496  1
17850000.000000  1  2  33.021194  32.993896  1
17900000.000000  2  1  33.043999  32.973999  1
17950000.000000  1  2  32.983505  33.000595  1
18000000.000000  2  2  32.968498  32.979904  1
18050000.000000  1  2  32.993896  33.007202  1
18100000.000000  2  2  32.951904  32.976501  1
18150000.000000  2  2  32.975204  32.962898  1
18200000.000000  2  2  32.992905  33.003601  1
18250000.000000  2  2  32.938301  32.988297  1
18300000.000000  2  2  33.000305  33.000099  1
18350000.000000  2  2  33.000305  33.042999  1
18400000.000000  2  2  33.002502  32.968399  1
18450000.000000  2  1  33.002396  32.982498  1
18500000.000000  2  2  33.005005  32.961197  1
18550000.000000  2  2  33.003098  33.007706  1
18600000.000000  2  2  33.023102  32.968102  1
18650000.000000  2  2  32.982101  32.946602  1
18700000.000000  1  1  33.001099  32.986198  1
18750000.000000  2  2  32.979500  32.956100  1
18800000.000000  2  2  33.001801  32.967896  1
18850000.000000  2  2  33.007706  32.956406  1
18900000.000000  2  2  33.007095  33.000702  1
18950000.000000  2  2  32.899399  33.043999  1
19000000.000000  2  2  33.046204  33.013802  1
19050000.000000  2  2  32.985397  32.991104  1
19100000.000000  2  2  32.990700  32.962097  1
19150000.000000  2  1  33.019104  32.989700  1
19200000.000000  1  1  33.042999  32.999298  1
19250000.000000  2  2  32.955597  32.980301  1
19300000.000000  2  2  32.996002  32.946503  1
19350000.000000  2  2  32.942200  33.000504  1
19400000.000000  1  2  32.966599  33.006897  1
19450000.000000  2  2  33.005005  32.990601  1
19500000.000000  2  2  32.983704  32.987099  1
19550000.000000  2  2  32.982498  32.968597  1
19600000.000000  1  1  32.971298  33.008499  1
19650000.000000  2  2  32.925201  33.003799  1
19700000.000000  0  2  32.995300  32.905396  1
19750000.000000  2  2  32.972000  32.919098  1
19800000.000000  2  2  32.988602  32.986099  1
19850000.000000  2  2  32.993301  32.996300  1
19900000.000000  2  2  32.993805  33.012901  1
19950000.000000  2  2  32.985504  32.961800  1
20000000.000000  2  2  32.994499  32.995102  1
