# time cluster_size count
7250000.000000 577 1
7300000.000000 1 22
7300000.000000 2 1
7300000.000000 576 1
7350000.000000 1 22
7350000.000000 2 1
7350000.000000 576 1
7400000.000000 1 20
7400000.000000 2 1
7400000.000000 578 1
7450000.000000 1 16
7450000.000000 2 1
7450000.000000 582 1
7500000.000000 1 14
7500000.000000 2 3
7500000.000000 3 1
7500000.000000 577 1
7550000.000000 1 16
7550000.000000 2 3
7550000.000000 578 1
7600000.000000 1 19
7600000.000000 2 1
7600000.000000 579 1
7650000.000000 1 20
7650000.000000 2 1
7650000.000000 578 1
7700000.000000 1 16
7700000.000000 2 2
7700000.000000 580 1
7750000.000000 1 20
7750000.000000 2 1
7750000.000000 578 1
7800000.000000 1 21
7800000.000000 2 1
7800000.000000 577 1
7850000.000000 1 18
7850000.000000 2 2
7850000.000000 578 1
7900000.000000 1 21
7900000.000000 2 1
7900000.000000 577 1
7950000.000000 1 23
7950000.000000 2 1
7950000.000000 575 1
8000000.000000 1 26
8000000.000000 2 1
8000000.000000 572 1
8050000.000000 1 21
8050000.000000 2 2
8050000.000000 575 1
8100000.000000 1 24
8100000.000000 2 1
8100000.000000 3 1
8100000.000000 571 1
8150000.000000 1 23
8150000.000000 3 1
8150000.000000 574 1
8200000.000000 1 16
8200000.000000 2 4
8200000.000000 576 1
8250000.000000 1 18
8250000.000000 2 2
8250000.000000 578 1
8300000.000000 1 17
8300000.000000 2 2
8300000.000000 3 1
8300000.000000 576 1
8350000.000000 1 16
8350000.000000 2 4
8350000.000000 3 1
8350000.000000 573 1
8400000.000000 1 19
8400000.000000 2 3
8400000.000000 3 1
8400000.000000 572 1
8450000.000000 1 16
8450000.000000 2 2
8450000.000000 580 1
8500000.000000 1 17
8500000.000000 2 3
8500000.000000 577 1
8550000.000000 1 20
8550000.000000 2 1
8550000.000000 578 1
8600000.000000 1 12
8600000.000000 2 2
8600000.000000 4 1
8600000.000000 580 1
8650000.000000 1 19
8650000.000000 2 1
8650000.000000 4 1
8650000.000000 575 1
8700000.000000 1 19
8700000.000000 2 1
8700000.000000 579 1
8750000.000000 1 20
8750000.000000 2 2
8750000.000000 576 1
8800000.000000 1 18
8800000.000000 2 2
8800000.000000 578 1
8850000.000000 1 20
8850000.000000 2 1
8850000.000000 578 1
8900000.000000 1 22
8900000.000000 2 1
8900000.000000 4 1
8900000.000000 572 1
8950000.000000 1 26
8950000.000000 2 2
8950000.000000 570 1
9000000.000000 1 24
9000000.000000 3 1
9000000.000000 573 1
9050000.000000 1 24
9050000.000000 2 2
9050000.000000 572 1
9100000.000000 1 21
9100000.000000 2 1
9100000.000000 577 1
9150000.000000 1 22
9150000.000000 2 2
9150000.000000 574 1
9200000.000000 1 24
9200000.000000 2 1
9200000.000000 574 1
9250000.000000 1 20
9250000.000000 2 1
9250000.000000 578 1
9300000.000000 1 18
9300000.000000 2 2
9300000.000000 578 1
9350000.000000 1 17
9350000.000000 583 1
9400000.000000 1 18
9400000.000000 582 1
