# time cluster_size count
9900000.000000 1 38
9900000.000000 2 6
9900000.000000 3 1
9900000.000000 4 1
9900000.000000 5 1
9900000.000000 6 1
9900000.000000 235 1
9900000.000000 297 1
9950000.000000 1 42
9950000.000000 2 4
9950000.000000 3 1
9950000.000000 9 1
9950000.000000 239 1
9950000.000000 299 1
10000000.000000 1 33
10000000.000000 2 5
10000000.000000 3 5
10000000.000000 5 1
10000000.000000 6 1
10000000.000000 234 1
10000000.000000 297 1
10050000.000000 1 34
10050000.000000 2 9
10050000.000000 3 3
10050000.000000 6 1
10050000.000000 235 1
10050000.000000 298 1
10100000.000000 1 37
10100000.000000 2 10
10100000.000000 3 2
10100000.000000 7 1
10100000.000000 233 1
10100000.000000 297 1
10150000.000000 1 40
10150000.000000 2 7
10150000.000000 3 3
10150000.000000 7 1
10150000.000000 234 1
10150000.000000 296 1
10200000.000000 1 38
10200000.000000 2 7
10200000.000000 3 1
10200000.000000 4 2
10200000.000000 8 1
10200000.000000 231 1
10200000.000000 298 1
10250000.000000 1 45
10250000.000000 2 10
10250000.000000 6 1
10250000.000000 232 1
10250000.000000 297 1
10300000.000000 1 39
10300000.000000 2 6
10300000.000000 3 1
10300000.000000 4 1
10300000.000000 8 1
10300000.000000 235 1
10300000.000000 299 1
10350000.000000 1 32
10350000.000000 2 6
10350000.000000 3 2
10350000.000000 4 1
10350000.000000 5 1
10350000.000000 233 1
10350000.000000 308 1
10400000.000000 1 29
10400000.000000 2 8
10400000.000000 3 2
10400000.000000 5 1
10400000.000000 7 1
10400000.000000 9 1
10400000.000000 233 1
10400000.000000 295 1
10450000.000000 1 40
10450000.000000 2 5
10450000.000000 3 5
10450000.000000 4 1
10450000.000000 5 1
10450000.000000 231 1
10450000.000000 295 1
10500000.000000 1 40
10500000.000000 2 9
10500000.000000 3 3
10500000.000000 4 1
10500000.000000 5 1
10500000.000000 230 1
10500000.000000 294 1
10550000.000000 1 44
10550000.000000 2 7
10550000.000000 3 3
10550000.000000 5 1
10550000.000000 234 1
10550000.000000 294 1
10600000.000000 1 49
10600000.000000 2 12
10600000.000000 3 2
10600000.000000 231 1
10600000.000000 290 1
10650000.000000 1 46
10650000.000000 2 4
10650000.000000 3 5
10650000.000000 4 1
10650000.000000 233 1
10650000.000000 294 1
10700000.000000 1 47
10700000.000000 2 7
10700000.000000 3 1
10700000.000000 4 1
10700000.000000 234 1
10700000.000000 298 1
10750000.000000 1 41
10750000.000000 2 7
10750000.000000 3 4
10750000.000000 234 1
10750000.000000 299 1
10800000.000000 1 53
10800000.000000 2 4
10800000.000000 3 2
10800000.000000 234 1
10800000.000000 299 1
10850000.000000 1 41
10850000.000000 2 8
10850000.000000 3 3
10850000.000000 233 1
10850000.000000 301 1
10900000.000000 1 47
10900000.000000 2 6
10900000.000000 3 1
10900000.000000 5 1
10900000.000000 232 1
10900000.000000 301 1
10950000.000000 1 40
10950000.000000 2 6
10950000.000000 3 3
10950000.000000 4 1
10950000.000000 233 1
10950000.000000 302 1
11000000.000000 1 44
11000000.000000 2 7
11000000.000000 3 1
11000000.000000 4 1
11000000.000000 233 1
11000000.000000 302 1
11050000.000000 1 51
11050000.000000 2 7
11050000.000000 3 1
11050000.000000 234 1
11050000.000000 298 1
11100000.000000 1 46
11100000.000000 2 8
11100000.000000 3 3
11100000.000000 235 1
11100000.000000 294 1
11150000.000000 1 50
11150000.000000 2 2
11150000.000000 3 4
11150000.000000 5 1
